time_min,temp_C,humidity_%,co2_ppm,label
0.0,25.678977350592817,39.531731084963006,434.49027886444753,0
0.5,25.543797622661028,38.94313232556652,437.7269171976354,0
1.0,25.689528763808195,40.1924027209849,434.9427731914366,0
1.5,25.648415750164858,39.699255852748905,437.29402329547446,0
2.0,25.295255677603325,40.962575546426876,433.9020037609419,0
2.5,25.5951493424542,41.07033445701352,435.4625172340704,0
3.0,25.278862630522678,42.09483828130522,436.9780343581869,0
3.5,25.83928175126479,42.58788360103874,441.4881799874561,0
4.0,25.646696571302666,41.70296577994125,441.14494453904297,0
4.5,26.270884167956424,41.00916395578812,442.3227283496236,0
5.0,26.267083253449858,40.71332789378038,444.9035879308066,0
5.5,25.989145167345512,41.375023947259166,447.6882577591909,0
6.0,25.744567977637228,41.08968089109355,455.0152878005156,0
6.5,25.89570002020526,41.10599094080144,450.7684041795159,0
7.0,25.845332275122775,40.670768088853514,449.5919907231852,0
7.5,25.90354663775781,41.50717604936332,453.8937930653773,0
8.0,25.59667312590862,40.57811773562427,452.0536536332691,0
8.5,25.692016266897948,39.99128176063881,443.9000713701099,0
9.0,25.56923921641129,40.022824629291385,449.6667941504922,0
9.5,25.57057995489557,40.4595586469531,446.32840633433324,0
10.0,25.758488658325327,39.175487801742015,448.4133779707712,0
10.5,25.53597477537698,39.28494016397685,451.99831989405936,0
11.0,25.51876513632335,40.525590276171016,447.2055226639704,0
11.5,25.314989979870223,41.21592770327627,444.56045303602866,0
12.0,25.41582712385664,40.32661960977143,442.8373699219594,0
12.5,25.432568773077268,40.0015766845266,444.87298646815503,0
13.0,25.43210803940894,40.72371714475503,442.0684922387313,0
13.5,25.713591809891135,40.49177345975721,443.2760147468622,0
14.0,25.24687094756726,39.838517084136114,450.1415318945577,0
14.5,25.65309161526891,39.70092831627193,442.6159695521111,0
15.0,25.804904997160552,39.5480057063708,446.5705709728199,0
15.5,25.89280907702231,39.49277413416766,447.43296034284,0
16.0,25.836050825368527,37.866265393100235,440.67657279070005,0
16.5,26.130253969464192,37.602258400211824,443.4972259150967,0
17.0,26.1193940864285,39.25746742594233,442.2215455290268,0
17.5,25.989483308465214,38.6793185541802,445.19009884967625,0
18.0,26.101220267662697,37.55548865457771,443.6315478624713,0
18.5,25.958882620848126,36.814044903752624,443.8816432000337,0
19.0,25.70285376775427,38.62229908463422,444.1596825045766,0
19.5,25.91607694589353,38.54123378208246,441.5902554383843,0
20.0,25.67336359433644,38.63640302224724,440.8034848715583,0
20.5,25.657958520661474,38.86900065112337,445.031745060606,0
21.0,25.69130332271289,37.9017478869561,447.4861647463492,0
21.5,26.164532278050327,38.36337402780906,441.1060893937976,0
22.0,26.19121109502083,37.561205235577276,450.006829146286,0
22.5,25.87549859642029,36.523681387633154,443.74335575468825,0
23.0,26.029155265741576,36.98042207373612,441.2565784947707,0
23.5,26.126016891969222,37.064267813947644,444.40735921626305,0
24.0,26.061365735627586,36.7379745158802,442.87775535229775,0
24.5,25.860729608461615,36.46833613625122,439.64337401020043,0
25.0,25.745748631771036,37.0576370449765,440.6972838630178,0
25.5,25.98834708063338,36.475402191919194,437.8808524181137,0
26.0,25.98859963414687,37.18836258107371,441.6763592580448,0
26.5,26.133782229889167,36.475879254901535,443.4345553741549,0
27.0,26.0205470431757,37.23515215625537,441.53872149072134,0
27.5,26.012986831377972,37.42775122550541,442.416888639086,0
28.0,26.19063439795157,36.00721643890448,443.3171672807057,0
28.5,26.42630166833537,36.91512281772463,447.23515923002526,0
29.0,26.64597233423593,36.66386512190091,445.5777858517613,0
