time_min,temp_C,humidity_%,co2_ppm,label
0.0,22.803232558621538,59.60471411341247,438.34068028201466,1
0.5,22.78283165359358,60.32164542219014,438.91091167303415,1
1.0,22.776278087897406,60.442890379058305,439.10808569323325,1
1.5,22.698122649640474,60.80818097909645,438.00021298486763,1
2.0,22.562958774710395,61.42546851506884,438.6272088933328,1
2.5,22.6565791281449,61.11318506261032,440.2892837013206,1
3.0,22.617459200872187,61.61660661635945,442.4822000317208,1
3.5,22.629182377229107,61.54071339964206,446.98329926048984,1
4.0,22.762647580200635,61.12664944141782,448.4467138773917,1
4.5,22.649808632495102,61.9432372545039,445.76457243705556,1
5.0,22.714366836544713,61.867477929929365,442.82172624394303,1
5.5,22.794011240879637,61.7128780828547,442.89471416852916,1
6.0,22.79014978997225,61.352961325415876,444.46751294396864,1
6.5,22.85293098401244,61.37156504017718,443.52861904569517,1
7.0,23.032297011449646,60.73535570775036,448.9178551682907,1
7.5,22.949754560687545,60.89855825453902,447.0892560349523,1
8.0,23.169438035618487,60.06023109437008,447.1571774943531,1
8.5,23.221405051639305,60.130754566562636,446.1611017453411,1
9.0,23.194776890844,59.90378278924006,445.93205492604295,1
9.5,23.38050424917276,58.99907095946904,445.50253623846476,1
10.0,23.342773596083774,59.11698385642405,442.6781830695302,1
10.5,23.40064129585628,58.90617302441394,444.2930413946922,1
11.0,23.48942007089066,58.70061523782977,446.9444595651956,1
11.5,23.39991013711716,59.058861902887145,447.87555981235624,1
12.0,23.54949095131654,58.62785743605319,446.49365920199347,1
12.5,23.456802000310464,59.0554899291464,449.6459667906041,1
13.0,23.35822544208464,59.15933258968084,448.5093363933431,1
13.5,23.221976020960486,59.668228682260605,448.31409768252473,1
14.0,23.32094497270577,59.16459923241932,449.10963331216635,1
14.5,23.333170553278112,59.3160891506023,446.4843198343656,1
15.0,23.29532094640056,59.5005070079718,447.94147670156593,1
15.5,23.144984640992707,59.957776440532484,447.26891695262765,1
16.0,23.160009558488408,59.76704098655465,446.4357057897264,1
16.5,23.397865870985793,59.074403736823434,445.01705266378866,1
17.0,23.52594465043187,58.63928530087849,443.8877004172002,1
17.5,23.516728823755045,58.487947793008274,442.5714280343005,1
18.0,23.52864213656494,58.19729229386316,441.14381547372835,1
18.5,23.47502699679394,58.54428175004638,441.60418022333573,1
19.0,23.420484680213548,58.93016042125236,444.04163663004397,1
19.5,23.37727228225835,58.65493040879906,446.0137396110058,1
20.0,23.369889220743055,58.558113584932684,446.57240649507156,1
20.5,23.39975462458643,58.38122032941512,447.6882234505854,1
21.0,23.35735341688176,59.12950038239305,449.81941681846604,1
21.5,23.317967731789164,59.10035545290873,447.9914071713135,1
22.0,23.248955433394098,59.500480302975795,444.7198922774468,1
22.5,23.212362522667366,59.931687871956285,447.9979560555615,1
23.0,23.134439028615663,60.43625930468973,446.50753977446266,1
23.5,23.12966664381328,60.80377146309947,445.3161088121878,1
24.0,23.173326301538054,60.38544285668835,447.4843597713158,1
24.5,23.27663802688934,59.98332386218694,446.78228508062625,1
25.0,23.245637884075713,59.71935362881683,447.7613717999888,1
25.5,23.227364032218453,60.003953540050844,446.9022873113608,1
26.0,23.426298307977163,59.43359273070603,447.37930240920605,1
26.5,23.499631859253483,59.346948755327126,446.02661275911385,1
27.0,23.419995846841044,59.79631816105129,444.0966771329812,1
27.5,23.440149505065957,59.360436089469076,444.3128583835969,1
28.0,23.27237842184671,60.0717540404901,447.72193460105615,1
28.5,23.274974184624043,60.29906238730099,446.57781078443105,1
29.0,23.338851390388456,59.58508402341574,447.74704896558796,1
29.5,23.040500275030553,61.875074265337304,451.57439470849624,1
30.0,23.119211138188174,58.747250155223426,449.8472030878115,1
30.5,23.08472268282116,59.31490504136975,450.27616784498053,1
31.0,22.724622538127214,60.173773683770285,449.3678813895473,1
31.5,22.508338079202694,59.42230804113856,452.7188764270179,1
32.0,22.370258798649598,60.71081300955197,456.68908756795383,1
32.5,22.718900624176968,58.919900119234086,459.38813847421704,1
33.0,22.62232531234517,59.63823841956119,462.1304394914634,1
33.5,22.754824183967216,60.01218867096469,462.60325956110836,1
34.0,22.72665589474641,59.712377592074375,463.90832839975633,1
34.5,22.773410409286534,58.782404773864286,464.0593015413331,1
35.0,22.786694554812776,58.12533171030127,464.0728953494414,1
35.5,22.81508422422916,63.48900857254349,457.23015218391623,1
36.0,22.8527732108245,63.921505362292166,457.4890873213712,1
36.5,23.005121011005514,63.46369893331343,457.0165785778322,1
37.0,23.391578789596462,61.778712853958126,457.88935612885683,1
37.5,23.355008575884177,62.021691155082884,455.90872236913816,1
38.0,23.76723413883058,59.483830207424816,453.68533724531096,1
38.5,24.033853157591984,57.30317550910576,456.8657298690189,1
39.0,24.120911305442476,57.79275391943108,455.1368862559019,1
39.5,24.19904564026656,57.036605732932976,456.92799816551764,1
40.0,24.23057242032184,57.403896432799655,460.378870248617,1
40.5,24.62261966710164,53.72677118200569,464.9362079395388,1
41.0,25.05006931834853,51.85846778686259,465.2506225115737,1
41.5,25.364472434286856,50.5365169312429,468.2849223304441,1
42.0,25.42485695181905,50.25934027635584,464.2107995503695,1
42.5,25.314667439092453,51.456450907223285,461.77704463736575,1
43.0,25.365840104127898,50.961433820473076,462.47336290842213,1
43.5,25.639651265547467,53.47718528234564,459.453087686766,1
44.0,25.908627422579396,52.79595308436406,461.46570444157913,1
44.5,25.819902996798383,52.553339495449165,464.8297286465207,1
45.0,25.900189059305845,52.370511284447325,470.68272609324356,1
45.5,26.14496396395701,51.02467107758965,472.1658687085608,1
46.0,26.057047887180506,51.65198920719206,467.50731275386227,1
46.5,26.34649453843388,51.43896206997179,465.3669355634582,1
47.0,26.53395205197901,50.11735407538841,464.74207601944624,1
47.5,26.767021498597952,49.874193250885625,469.7856711602653,1
48.0,26.956915317902844,48.31987260676857,468.5165953266555,1
48.5,27.308822238000026,47.50660122810236,472.2745509678971,1
49.0,27.648582022400362,47.93213538311905,474.24067439417905,1
49.5,27.747683381337787,48.64914164510874,477.30477417938226,1
50.0,27.88372964838907,48.211495311149484,476.50977727153423,1
50.5,28.229563658685766,47.066752045106604,475.80808759615036,1
51.0,28.579810552136195,45.93737155245252,478.20497348002937,1
51.5,28.69648481475928,44.6206634063642,475.19504967459073,1
52.0,28.794969971002196,43.81580372564744,477.0676509523518,1
52.5,29.163470390821136,43.46797030721774,478.2685414713107,1
53.0,29.3280922390442,42.05745866235048,479.29891135814063,1
53.5,29.661318894169796,37.665383744815315,477.7965986941699,1
54.0,30.009743711486937,36.889504140645855,478.3065585847949,1
54.5,30.379942068605423,35.63739080555901,478.475172061727,1
55.0,30.633253532011928,35.311073954080925,479.152769491834,1
55.5,30.97741323667589,35.30455849755783,483.71582103919013,1
56.0,31.443240904412647,33.94281053570257,482.45091083805085,1
56.5,32.005951123852256,35.94543091499881,480.6373907528683,1
57.0,32.06504808869855,35.98880000147962,478.52145809489974,1
57.5,32.27677898466656,35.43224720249744,478.68681365039134,1
58.0,32.45912701482328,35.492589123886574,474.82897416514675,1
58.5,32.818703509253,34.876559133946884,478.04221562088065,1
59.0,32.94573566385488,34.50091551425863,479.15936700139383,1
59.5,33.32332957172332,33.76215704205993,482.6116643715238,1
