time_min,temp_C,humidity_%,co2_ppm,label
0.0,18.163295582397573,31.514557500645477,436.2227080776057,1
0.5,18.411327554638675,31.03400252749555,437.5313153361462,1
1.0,18.336474524112283,30.847343147540762,436.7944186410559,1
1.5,18.351345753035133,30.749547032267436,435.82969685182155,1
2.0,18.50655762536488,30.40829715226212,439.5084331694638,1
2.5,18.547315218613576,29.79285743067959,437.64271106739864,1
3.0,18.660938463062596,29.463890058859047,438.9253218110311,1
3.5,18.7296626806723,28.94166524060339,439.48788920396225,1
4.0,18.672860113778608,29.459653482572882,442.1179966467192,1
4.5,18.686012580493482,29.519016094775274,439.15079574393496,1
5.0,18.72741822342738,29.555698065536497,439.9682882844922,1
5.5,18.657508680529673,29.855313677875305,441.12679540255266,1
6.0,18.550144716874044,29.865534315830864,441.3618754714781,1
6.5,18.45661378612824,30.075505525833663,438.88505635505004,1
7.0,18.509721602019518,29.8366496922252,438.75351457738105,1
7.5,18.429573282335276,29.944783305690105,438.7532862385585,1
8.0,18.531837437297,29.99101301842622,439.440071405874,1
8.5,18.578161579432876,30.34446111251176,440.15230136373924,1
9.0,18.38867062067729,30.73929511097826,440.36376064637284,1
9.5,18.550488687473017,29.993145121681867,439.0061855360263,1
10.0,18.74269675979629,29.714816639316574,437.4450172656659,1
10.5,18.893644282006967,29.488842455902017,440.49423974535523,1
11.0,18.85806385775881,29.537550033525136,441.6750226929938,1
11.5,18.895530622862417,29.474109892519323,441.25682432198715,1
12.0,18.86590801082929,29.307688178611905,441.2546570554023,1
12.5,18.777964948292396,29.703105222580223,443.8272154817014,1
13.0,18.72885698244462,29.537613528680584,442.61521075891244,1
13.5,18.82585980909042,29.26167278556001,440.2488943380002,1
14.0,18.85078548150981,29.159125037173407,442.19045272561493,1
14.5,18.84409474183208,29.237084403971235,441.9623339351329,1
15.0,18.821150532025392,29.308734180284926,444.4903632445607,1
15.5,18.6761314672672,29.722006721941813,444.86674709553523,1
16.0,18.641416802581794,30.05789200218792,448.95082125217095,1
16.5,18.629087904555274,30.1973284823052,450.54855114836556,1
17.0,18.7613428422708,30.240714507557083,452.70956772478667,1
17.5,18.89642230702376,30.32075958642532,452.5271730293618,1
18.0,19.008428429875007,30.192149395658536,453.626046933371,1
18.5,19.12962883225112,29.728843565760705,456.398987545035,1
19.0,19.10586333385903,29.826325606096002,455.43500888512904,1
19.5,19.086185499117306,29.97712198489616,452.1448332605989,1
20.0,19.09925603622459,29.656690136826732,452.14263806111506,1
20.5,18.938793689639827,30.087510758876437,453.02862210651193,1
21.0,18.888695489552763,29.90354015496794,453.79047229149074,1
21.5,18.800562015382035,29.86628782559642,453.19302769435524,1
22.0,18.694088836719626,30.307632745780705,452.06904753630477,1
22.5,18.647046798764947,30.499772122238742,452.8895079417198,1
23.0,18.55511272578223,30.849632623160165,451.6484868476206,1
23.5,18.5870861771788,30.65291212164848,449.9571146037843,1
24.0,18.531250787657385,30.62211005652843,452.18702165264204,1
24.5,18.53980687523326,29.931697737973387,454.01257927413354,1
25.0,18.576010141909443,30.025302602589477,454.3246222408471,1
25.5,18.768058733306287,29.6005812405998,455.05164081159046,1
26.0,18.783280521340593,30.031371801425472,453.78608352511867,1
26.5,18.799829545537083,29.949880704320226,453.26135541904966,1
27.0,18.618438105943067,29.877335905535034,452.75832942513864,1
27.5,18.729733213040895,29.37236511264529,453.2176495803267,1
28.0,18.854425273646665,29.099977934951433,452.2393118837505,1
28.5,18.70169654830511,29.51644802431299,453.73184094735825,1
29.0,18.85226094700507,30.362959215255472,453.50464774038596,1
29.5,18.971740936436806,30.603761032948004,458.00190378291967,1
30.0,19.056575843661303,30.35910506387885,456.836774891446,1
30.5,18.981801685145474,30.97220645373587,455.1124047105169,1
31.0,19.136022314953088,31.03139389954738,455.53411457913165,1
31.5,19.202671696052587,28.73578691784304,455.430258654424,1
32.0,19.15198226939745,28.683107390857117,451.16243334571124,1
32.5,19.064592659703727,29.111579914527177,451.4736190945025,1
33.0,18.916124198777858,29.515735982683918,453.51955468084753,1
33.5,19.25025328186221,28.893812887720546,456.2608307462294,1
34.0,19.220499593640763,29.23943961117915,454.9663115809018,1
34.5,19.20836972346702,29.7465146818486,455.0452675434019,1
35.0,18.95847403859197,30.118974246205003,458.9733681009782,1
35.5,19.14031998819352,29.086805254468484,453.84993437877256,1
36.0,19.18501284188357,28.59539873546049,454.8579524519022,1
36.5,19.224694647209677,30.824505889742788,450.37109593766024,1
37.0,19.383374732552195,30.833426226667584,453.2401165666403,1
37.5,19.574304230874098,30.24240899010076,451.8412969215741,1
38.0,19.41056354439408,30.614358057685312,452.3184315409457,1
38.5,19.514495598356,30.13266887564931,452.2452330448697,1
39.0,19.605885653660284,29.314639460453296,449.98443645152645,1
39.5,19.721854074344687,29.69530155992306,454.7634375942134,1
40.0,19.515730338675812,30.032969861814188,454.7949770339503,1
40.5,19.579530962283027,30.624904559768378,454.56871924704194,1
41.0,19.82311300172126,29.50755192137511,452.95490819904455,1
41.5,19.86861604648518,29.497216384845753,457.26428884036704,1
42.0,19.94983770983652,29.924688485345662,453.7891814151232,1
42.5,20.15753961221797,29.53813772348967,452.790187723947,1
43.0,20.172325228301396,30.099115140241658,450.9862000181019,1
43.5,20.111542858007258,26.40486472226781,447.95715792571605,1
44.0,20.364082768485336,25.620093919564134,450.3595752393501,1
44.5,20.456727300871766,25.863556614195183,452.97989314833364,1
45.0,20.255856547374925,25.892511115817413,450.03525052053607,1
45.5,20.1825468738803,26.44240592093348,449.0667560042416,1
46.0,20.366132670766543,27.102140477145753,446.1968699320018,1
46.5,20.812823157159915,27.01114307825788,444.32275423832266,1
47.0,21.08723504531324,25.52892912659955,444.84898668402406,1
47.5,21.07698445139293,25.43077708769147,444.270908202502,1
48.0,20.99797533923525,24.707610910010064,440.14537045973856,1
48.5,20.90782866081483,22.127866530854376,438.2700642280286,1
49.0,20.659515178865647,24.35153128739144,444.25090561479095,1
49.5,20.714613088520665,24.816248671331117,442.068068499358,1
50.0,21.08524381754767,24.1657841499171,447.06539702123064,1
50.5,21.299112615620725,25.069504345723892,444.8868585422486,1
51.0,21.43105326183028,25.465118172158945,448.0778305306332,1
51.5,21.481731253957513,25.264729205498554,447.11797690956314,1
52.0,21.609860110828674,24.304156103273,446.84218072016415,1
52.5,21.806122853600623,23.897554776228965,449.54817294105396,1
53.0,22.0600734944082,24.334722965781662,450.28773868129593,1
53.5,22.475357298097542,23.747149446035387,450.3004480050314,1
54.0,22.507462905451764,22.674366346833924,447.94326895388946,1
54.5,22.67585672492837,22.27053853424032,448.0511867210493,1
55.0,22.637589102300325,22.171754895629398,447.84480663006565,1
55.5,22.683888041405844,22.093208014839487,447.71945178119563,1
56.0,23.18987690514301,21.24392306627125,449.103591705455,1
56.5,23.32412241071292,23.034836025245465,450.8705943701851,1
57.0,23.789918501305106,22.632177239327184,452.24584205318865,1
57.5,23.934062485382366,22.60927908828359,444.5223523197104,1
58.0,24.331723330152943,21.915557865347566,446.03682108762655,1
58.5,24.31631313387649,22.171591843190033,444.4327740508686,1
59.0,24.361737485347014,21.77975697514292,444.4497795084626,1
59.5,24.50403228697301,21.782960137896406,445.0099448215103,1
