time_min,temp_C,humidity_%,co2_ppm,label
0.0,18.716408261274392,53.67509520610526,410.54136386223075,0
0.5,18.69823324364568,55.69495681534935,414.3534461524736,0
1.0,18.836459018843485,54.74867108880313,412.46104233633594,0
1.5,19.041737597437564,54.683577751743265,412.73606412429376,0
2.0,18.959840247057095,53.879370617778655,411.84798365918886,0
2.5,19.08824586708496,54.184187589204065,411.39212431446185,0
3.0,18.880379582052374,54.48441693327999,410.64057599894153,0
3.5,18.826482219301383,53.58926762384772,410.7140331903485,0
4.0,18.603391335536966,54.22437227957621,415.8158161314791,0
4.5,18.75278592403376,53.690640498286214,415.5353075238191,0
5.0,18.813242742209244,53.46716963355547,418.37842336188163,0
5.5,19.08029280007384,53.211253620256564,416.25957923010293,0
6.0,18.786676657831194,54.08160444170775,413.9286531334432,0
6.5,19.032840238260942,53.49573766314673,416.99452799433794,0
7.0,18.78400738265407,53.60301408859014,422.8219172858184,0
7.5,18.970318582571426,53.54822130441684,420.43075387189447,0
8.0,19.0823219249566,54.78979743628166,426.013159907609,0
8.5,19.088701656252837,53.69340749778299,425.9361806021818,0
9.0,19.03284977031771,53.90478727631107,419.1501793904492,0
9.5,19.269186746107046,54.33241481937465,418.9702819775913,0
10.0,19.309731556021003,54.15003839530491,420.8313555037655,0
10.5,19.01738414541335,54.81760533703525,417.9444881415265,0
11.0,19.032906555992092,54.746961700253685,420.4028041371724,0
11.5,19.029581145419485,54.7523904549183,416.4959854194855,0
12.0,19.111167190523123,54.93251421041619,417.94764123680005,0
12.5,19.243099055086592,55.186428364585055,417.3812435812294,0
13.0,19.264648886644142,55.2667990150406,413.5116773105116,0
13.5,19.27237785788847,54.22978124284378,420.74503673178907,0
14.0,19.503706901845117,54.67358242171676,416.70546226571753,0
14.5,19.729034453677603,53.4255356185765,414.5652344035252,0
15.0,19.401716195643665,54.01699925096788,415.2081050958913,0
15.5,19.438253596920617,53.117584036625175,417.1484561283191,0
16.0,19.743103256580124,53.457173414448285,413.16275944907784,0
16.5,19.454526568535947,53.12926569719881,408.3185386610349,0
17.0,19.319556748093344,53.974767513761996,410.99290227625954,0
17.5,19.45611454499967,53.950305063663976,408.3995389059567,0
18.0,18.9549883538615,54.24088535049988,413.3015114936304,0
18.5,19.268191210623158,54.64711118872389,411.1940455811306,0
19.0,19.085896877356106,54.18150921765851,404.0644791452537,0
19.5,19.116556171609442,53.47246663634068,406.9616449032436,0
20.0,18.859914291270318,52.95674400917995,410.31555398355533,0
20.5,18.45956925001216,54.76900842602687,410.18326366126996,0
21.0,18.757534121377297,53.919378942136476,409.7741062924954,0
21.5,18.77730595493238,54.719697947612026,408.0519532911909,0
22.0,18.858948944158588,53.42648754592652,414.2688672987497,0
22.5,18.796960669387673,54.02667253740223,413.0758203453388,0
23.0,19.072013779115114,53.3371086637282,413.00022663308374,0
