time_min,temp_C,humidity_%,co2_ppm
0.0,19.892483697609403,47.41150516627321,424.1713439481512
0.5,19.85231613521694,47.40971401302077,422.60230668254036
1.0,19.694315338048845,46.70031776850672,423.1547828363871
1.5,19.729400237942443,47.46989227188831,422.24727924963815
2.0,19.658155191517313,47.72510409078686,425.88919919322615
2.5,19.64050435162295,48.58831852007535,420.880871833017
3.0,19.675214733120647,47.48895791530875,424.2137091735953
3.5,19.80887582086168,46.67516806474279,425.75346998590027
4.0,19.921512356588806,47.349178280897696,424.1994703415063
4.5,19.69528552798618,46.911283788140736,423.8425351204193
5.0,19.64132000283071,47.16197525819731,423.7253603888132
5.5,19.995301226435625,47.673367440827846,421.2040218438319
6.0,19.029914516892923,48.09225835200345,426.93172651665833
6.5,19.7546745198064,47.75309622133258,427.0024282878307
7.0,20.40976837095588,47.96618138016429,423.8000450297677
7.5,19.927078974407685,48.0936755179858,428.1422386965251
8.0,19.7488533129888,47.99100113025516,427.8091741669895
8.5,19.368621670284895,47.49238857520528,425.0990493579685
9.0,19.743368031611425,48.37506786208749,426.36812497740476
9.5,20.29436372823693,47.07252250524878,427.8841751276034
10.0,19.803367153596735,47.67742289956123,424.98184770858165
10.5,20.30107556608289,47.378973891580365,425.6240583723344
11.0,20.189000963311116,47.1062890352391,426.3776070495827
11.5,20.566954993946073,47.19046236409939,426.4155269959261
12.0,19.825033466902234,46.70482535675384,424.10997102323864
12.5,20.054624771147065,47.850620421054565,424.1322719705464
13.0,19.856565190280907,47.532898645084344,420.9335569107147
13.5,19.865787047544835,48.15097902330192,426.5426504902538
14.0,20.129544354718846,47.3592380505349,422.8747337861682
14.5,19.692239791824946,47.11787022204037,424.40662861192163
15.0,20.007745071077455,47.55297135622624,423.6892614604773
15.5,19.354879786122506,46.85234439536231,425.036312191908
16.0,20.463473816968413,47.15645671428358,424.68349002840506
16.5,20.220938486329164,48.374831423925684,424.51458496275814
17.0,20.17044210057611,46.197374458062555,423.59297043587554
17.5,20.115228069076977,47.52864703754462,428.4954979641228
18.0,20.17087728900967,47.110050598603316,429.1034246439578
18.5,20.10794462245578,47.17684160864177,424.3834039391499
19.0,20.208472056782714,46.77131028272374,424.03573212961277
19.5,19.768450363811944,47.16878398181759,422.47773348433464
20.0,20.05367656540161,47.984674963570725,424.17535222202946
20.5,20.0386317800412,46.986924462053516,426.38093982855037
21.0,20.718135498620487,46.34304973579624,429.24095144928924
21.5,19.63196346969205,46.94235041127444,423.3157186310892
22.0,20.446817747248076,47.49288802500635,426.95640295954024
22.5,20.155251526170204,47.36682946766258,425.0013378065544
23.0,20.06309286147672,46.69907316972871,429.3622240092243
23.5,19.609666480276573,47.45979296299271,430.42704803473833
24.0,20.02216994373693,47.25613188476149,427.8207938006472
24.5,20.158323734518223,46.68506731858319,427.31041498462315
25.0,20.316712829492715,46.40500797619851,429.73065957603245
25.5,19.912556880711225,46.83347599892107,427.2941972665625
26.0,20.154551643173033,47.13048191612045,426.2741709471522
26.5,20.492076544924657,47.10771934564114,424.2319201278741
27.0,20.63482028903061,46.46537153838786,426.5544750254303
27.5,21.057488003004163,46.593086316921855,422.29384256199046
28.0,20.251513378216252,47.59188691519474,426.58443159209065
28.5,19.960861750097504,48.086738413856956,427.82304666445475
29.0,20.82874520787317,47.684088548449225,423.8599410664783
29.5,20.36667610724799,46.98686075883618,428.1815823902645
