time_min,temp_C,humidity_%,co2_ppm
0.0,20.426092301556043,47.959084299992284,423.06701013469825
0.5,19.86597558606237,46.62812343261185,423.2609399579026
1.0,20.40623815990121,47.475248151037086,422.17959927552545
1.5,20.430187601729063,48.26123655297916,427.3886595694144
2.0,20.214979337494437,48.037696886203705,425.1544841586085
2.5,20.03502969100449,47.98611921639904,422.0527063927546
3.0,20.09723597389201,47.57005068053113,424.5872638879941
3.5,20.62090187999763,46.35768430827022,424.27655246299605
4.0,20.493326422491627,46.616692948317905,425.1056413072126
4.5,19.63721140223954,46.563571870242804,423.16518976192395
5.0,20.35122804536878,46.813015375454064,424.78749911473466
5.5,20.731046172970277,46.63769620730034,429.9505452508872
6.0,20.37581465837731,46.900741460906225,425.41082416155757
6.5,20.424934166698044,47.2932130410987,422.1817560153256
7.0,20.427673915386205,47.0427633947882,422.69116440559395
7.5,20.197594100426805,47.01962271336519,423.85242318358996
8.0,20.17872724669358,46.1361205152456,422.8487688320476
8.5,20.33607534453814,46.84945961529595,424.50048621228126
9.0,20.610155408561294,46.47107643093803,423.1508874043471
9.5,20.542167492030128,47.215727397106605,424.4726133847983
10.0,20.9162384233714,46.39307966755657,422.81247794967976
10.5,20.630354970989018,46.98779936145496,426.27906157922837
11.0,20.991961044882544,47.00371345542072,421.9534320397009
11.5,20.77371177407974,45.96158871368771,421.11696253090224
12.0,20.541262519143086,45.45449250821181,424.47789348875756
12.5,20.603434434681738,45.76218968371148,424.3760583263408
13.0,20.486018861444165,46.36068775036642,424.1677126797187
13.5,20.507505885186017,45.505025865705754,424.5579648844359
14.0,20.677493885706063,45.31936012481477,424.74637207817636
14.5,21.030174712773885,45.482132030972544,423.43189537191506
15.0,20.91234359933233,45.43321086133848,422.4217460420599
15.5,20.900942831647303,45.40633637036851,426.14909404417523
16.0,20.985167129201994,46.14850244535394,425.0358045140324
16.5,21.05447371239418,45.88121451071336,423.31696597685993
17.0,21.6000783459607,45.32465139430628,425.2015991581832
17.5,20.542731361863183,45.54201280350158,426.7504244890318
18.0,20.710178356696364,45.44510537920486,423.58367898402366
18.5,20.99009869051183,45.67999557812603,423.91075867444556
19.0,20.629088843821343,45.59058402304378,425.6573034168481
19.5,20.582730862172113,46.17117846634671,424.7118833948007
20.0,21.013848925665894,44.56768546921502,422.36022121891216
20.5,21.49003727899664,45.43715088238586,427.4649644653811
21.0,21.10165739683937,44.52204031468615,426.2020026964716
21.5,21.110128608044754,45.22309906137324,423.584414698119
22.0,21.087897023924818,45.26576794131667,423.4182752276188
22.5,21.23671043073396,43.991586761204324,422.4584793574325
23.0,20.823756380670766,44.673475210969,423.8435374805273
23.5,20.768783806191514,45.39781070069809,423.69571592321546
24.0,21.79803928925423,44.90069764219392,421.7404671319443
24.5,21.49409833805428,45.44810204383889,423.13066554932595
25.0,21.27478869972063,44.50378512662489,424.0883339038011
25.5,21.972220217917474,44.62802579258944,425.61454725057615
26.0,21.91825367402861,45.369525988046256,426.23524658433126
26.5,21.04717286729486,44.97072903473419,426.94415454851327
27.0,21.70855787416585,44.8616083320124,430.4157199424631
27.5,22.017076216362238,45.07548145874749,430.4221021971687
28.0,22.12670149816933,45.074084938324795,423.5386056365496
28.5,21.373767103463077,44.19432538647689,423.7633618816981
29.0,21.78207472875808,45.09271170922275,418.10667701162544
29.5,22.38440551567548,44.84896702780136,423.0666262279533
