time_min,temp_C,humidity_%,co2_ppm
0.0,20.794594587804713,47.003181979234895,423.9204259478891
0.5,20.27347652292807,47.845133736965586,423.75464657188695
1.0,19.937301943542217,47.79510973400282,420.02286955550073
1.5,20.60763628055308,47.62441989616616,424.0468826726686
2.0,19.71689855693049,47.667456902297666,422.6872642378224
2.5,19.754119422850668,48.13978772962156,424.85417979501534
3.0,19.594134279137474,46.776281546654026,424.3293395223843
3.5,20.032598234383066,48.68625817163995,422.53572370769086
4.0,19.986274515440048,47.252557291246916,422.13073069274174
4.5,20.192002352479122,47.231542696631486,419.6350876796355
5.0,19.588124779450112,47.75475615283455,424.51685624370833
5.5,19.37538917459328,47.68278379244202,421.02354136113973
6.0,19.754003778201376,47.633890502088086,424.3863390756148
6.5,19.997430852908384,48.13695603083871,427.4581532293324
7.0,19.574895496104155,47.10083863753535,423.8170346236673
7.5,19.799206947906484,46.926523004454204,423.1366091158243
8.0,19.656765099981463,47.94837169640328,421.74285209961954
8.5,19.68020427527299,46.89803736137954,423.74252339939954
9.0,20.21844797795278,47.89327546064426,424.58531141616317
9.5,19.93109258083084,47.19200596505815,419.5605948116472
10.0,21.256447131736284,46.566118351518575,445.93755473440433
10.5,20.610062873103637,43.45314053212362,462.162252795845
11.0,21.862690536978818,42.96091920780887,485.2826993790818
11.5,19.97675044038472,47.87192284834684,423.7905636116123
12.0,22.851677944667415,44.47387305841828,535.4495144685461
12.5,24.410225402831056,41.5618308660511,648.845968090949
13.0,26.661969552878567,39.66939599420968,758.9556774295302
13.5,28.18666176033596,37.38280798452071,870.9071755403265
14.0,20.527984299570967,48.07715090677819,424.9867094732609
14.5,20.366160257708756,47.74284869486977,423.3784508286242
15.0,20.39260407352893,47.529914154705274,422.49225935736047
15.5,20.075255286709186,47.014809436276835,426.8816085774047
16.0,20.779014982062847,48.55235322770965,418.0669674375676
16.5,19.865397740583067,46.798630653327905,424.03460791328985
17.0,20.358782057412352,47.62555965469181,425.92902805732604
17.5,20.074113473478164,47.639621520544125,427.2184022763718
18.0,20.10656352121425,47.694922460396384,426.8981835256888
18.5,20.788995630774345,48.46513467033878,425.15535800132915
19.0,20.528300108458062,47.97589754718518,424.26469742546766
19.5,19.891178793121455,48.78050610734893,423.43110119149793
20.0,20.24844997558299,47.23253759530664,426.63935220008386
20.5,19.991654030773912,47.46565103683384,422.8528019260861
21.0,20.078656208502714,47.71510180088307,426.1489487423544
21.5,19.817052444062192,47.13371333989875,424.655082768274
22.0,20.281106009598975,48.18879655831299,425.6752480421535
22.5,19.567703628725177,47.47783595579359,426.18314574956224
23.0,20.43344341346956,48.04185736384468,426.0037795401303
23.5,20.79509739407833,47.89568952116758,424.01839853217433
24.0,20.410724288100692,47.499017657946595,425.25733371325475
24.5,20.002239096621345,46.49100135295715,426.3210394024828
25.0,20.17963598992619,47.44494631918624,425.34271039457866
25.5,19.73203229986643,48.23149046353313,423.43645813756154
26.0,19.97254734521857,47.57927450962402,420.17069466694386
26.5,20.06811399014894,46.281924358526354,425.03568805893957
27.0,20.178670087031403,47.55451283146192,419.08557661580704
27.5,20.17552751227152,48.703716810013155,424.17606117224034
28.0,20.019486987897565,48.92918556589773,422.51109415826943
28.5,20.39590838330344,48.09773707873417,423.787863744665
29.0,20.18512215185315,48.71159118386331,422.94747960368164
29.5,20.16971583148265,48.679500516337654,429.432040910171
