time_min,temp_C,humidity_%,co2_ppm
0.0,19.53242680573685,47.605241398091046,421.23025561742264
0.5,19.759969929577032,48.04169816678955,422.97681237035744
1.0,20.140708896295997,46.89065533669671,422.1404884393679
1.5,20.205668493049917,46.94235900607789,421.0300088295622
2.0,20.2885390759929,47.62297477008964,421.0508549352198
2.5,19.945328714886,47.95012004546646,423.79630706829784
3.0,20.075488113283257,47.57836427362765,425.1487000823397
3.5,20.000611248105027,47.29645398551651,424.05880454436175
4.0,20.203253747965267,48.11782851840761,422.9193371719545
4.5,19.811996901377242,46.93375716495652,427.56746139779676
5.0,20.33946460471145,48.56612507622391,423.26487236777007
5.5,19.543280303898694,47.72258801104506,422.41279185939317
6.0,20.70551364445665,47.555314795226096,423.79818765375114
6.5,19.74404804275512,46.85320100057079,422.66635194206384
7.0,20.40804918394195,47.48074359340799,425.16322808791483
7.5,19.88324006387943,46.207088021714064,421.1686403768701
8.0,19.888589638833864,47.9672911117545,421.79759844872643
8.5,19.833635571732483,48.29101978935649,424.9221832846124
9.0,20.16885489969512,47.54540265526838,429.18204622204877
9.5,20.254278606342165,46.72641270514293,432.2252724172332
10.0,21.14109079149228,45.38628302596033,436.0181725718509
10.5,21.424273989225032,46.80661944717379,439.7064137417883
11.0,21.261730766977994,44.764025946980595,442.4156038634968
11.5,20.81059208034494,44.67087346597611,445.9832191244729
12.0,21.754287703869892,44.5532711730072,453.96655509670563
12.5,21.4703493651009,43.94396993012877,455.8791162231665
13.0,19.969127480622728,47.813255696949355,423.6939500772648
13.5,22.405669020950675,45.39108121447289,549.751764978711
14.0,25.330348831786544,45.5418674677099,668.6936441932754
14.5,29.15270202317106,43.70214476512983,787.2760809763689
15.0,31.799220023419984,42.29999267875658,913.7873967051798
15.5,19.72079351436809,47.61267540670032,423.42532873732574
16.0,19.958119992471662,47.03212243945338,426.43984397113303
16.5,20.382297621810306,47.89512363059817,423.31596891554676
17.0,19.46465892222873,47.57935558254841,423.24632216284186
17.5,20.383460165021493,47.35205496766231,427.5055334770231
18.0,20.164877665491748,47.421967536686836,428.6351447516242
18.5,19.888994936732974,47.13603444146789,425.9511572925125
19.0,20.45297651901398,47.37639741750642,424.1134507555551
19.5,20.774126641043853,47.232059570783655,423.9502007878635
20.0,19.659932841930345,47.96241731647991,424.2059929971123
20.5,20.414382735036433,47.291193256394365,426.25265734287046
21.0,20.35945511162805,47.78938576858441,425.95378351659605
21.5,20.2298271841226,48.14775589388597,424.045950669134
22.0,20.30660493769865,47.00247497144248,423.2868172279827
22.5,19.837988879034445,48.48721504372781,423.30741158642286
23.0,19.734939317294728,47.973706557029544,427.9374966902956
23.5,19.863785054019598,47.247202202666635,423.906325945095
24.0,19.9857174868216,48.5089461758368,422.8342697947062
24.5,19.880290401671157,47.41055845642427,425.4631808822022
25.0,19.80268146077782,48.59486459513386,424.5170465995092
25.5,20.17582758463991,47.20296065447201,427.1414029749898
26.0,20.533611672449737,47.596604739121474,425.0172280388912
26.5,19.93087282590022,47.79860117992862,428.59535352115904
27.0,20.11130031280608,47.40516782713899,427.3637071766652
27.5,20.370490058791987,47.156892261489034,423.401231609931
28.0,20.3998825105462,47.12204583882425,423.5407896650407
28.5,19.52898955385711,48.28494006050198,423.9820567898315
29.0,20.23584060890666,47.766180569832954,425.630878234368
29.5,20.17869975753792,47.64421035905163,424.72273247002533
