time_min,temp_C,humidity_%,co2_ppm
0.0,19.966262672590556,47.59866214660642,423.96922171874786
0.5,19.93584114186758,47.64925082604624,423.73382296120934
1.0,19.760543843072238,47.3684379440263,420.37240249015065
1.5,19.990723135801495,47.700224003463056,420.9988691460353
2.0,19.59887749865759,47.80627274378191,425.5249804434496
2.5,19.8910958044462,47.707918758144835,426.18659783427574
3.0,19.830329604389874,46.954763789381694,423.6384803272613
3.5,20.064523138162617,47.68350479849601,423.1239915761082
4.0,20.09098924087543,47.36486836327357,419.52806279876575
4.5,20.382253109441194,47.228391275024194,424.32368888964174
5.0,20.548399340229647,46.5373376475607,423.17497959660403
5.5,20.197317980571075,47.38096859311034,421.649982744433
6.0,20.504751627270785,47.176949982592774,419.2636444002822
6.5,19.582672431303152,46.96334627140188,424.96629398487374
7.0,19.75326256957459,47.24682091409197,426.8574761750122
7.5,19.723023633746575,48.01207734341807,422.026904042512
8.0,19.728081458044905,47.36150931044592,420.1807513793873
8.5,19.99466427446937,48.08271906030096,424.310468896663
9.0,20.42781013767145,47.701091333364445,425.26416556464636
9.5,20.037583557136738,46.78369481541394,426.03372137804075
10.0,20.153342431138338,48.028113786865,422.0740538241014
10.5,20.629309542853694,46.89514830016132,437.62804980196995
11.0,20.422764318577908,46.17130746791142,449.2333654375817
11.5,21.34897396569135,44.988147922834614,457.9709562555114
12.0,21.796249921932613,44.111876743209955,468.9963525336025
12.5,22.37612563346158,42.62616986712049,481.7566200896371
13.0,22.549324915354916,42.53318453174107,491.9580548542093
13.5,20.28156036755976,46.77453626263727,424.52889036393424
14.0,23.72031014149444,44.9675523698334,736.244494171078
14.5,26.936661611972966,41.01494977001423,1046.875264864876
15.0,30.145456974020863,37.69491604109911,1360.6650700051864
15.5,34.11227745287415,34.18240133878476,1670.1334435884958
16.0,20.502596610107656,47.345356162559646,425.620420085868
16.5,19.70145304462336,47.30485733782743,427.26801548043113
17.0,19.989964224259012,47.207113239804926,425.8322065290448
17.5,20.237865497533985,47.59869633233161,423.97933860636556
18.0,20.134799780380455,48.07687009868026,424.45535267649973
18.5,20.23119098854208,47.60315486486795,424.88564127397603
19.0,20.333806071962353,47.721367592931344,421.85902906126006
19.5,19.889352910272386,47.94824962943536,426.02836756578824
20.0,19.953499895312707,47.40432540004114,423.6811220056676
20.5,19.853285673828378,47.43300256466155,424.6399491428868
21.0,19.884350905250983,47.494891425831796,425.56712463835345
21.5,19.82386840272642,47.05395885121057,422.5359386322784
22.0,19.62129781820383,48.18250446519969,430.060228292437
22.5,19.660461067064432,47.16497057920597,427.97909447591076
23.0,19.71634198443826,47.4555302589752,427.37044398834576
23.5,20.735397457243447,47.771764052276446,426.2225561885685
24.0,20.48531540136136,48.53542957967344,422.73471958874364
24.5,20.142965550622208,48.82801510438507,424.5657089478808
25.0,20.451451656529894,47.249785505804894,425.5083393616071
25.5,21.002618975879976,48.1357956102239,422.5750697155932
26.0,20.592683974423096,48.077142705640085,425.2975428573826
26.5,20.051041286689323,47.598889622262426,423.50501731249943
27.0,19.821251110172717,47.96799557236986,423.5199715561012
27.5,20.110169933253005,48.09088833939148,426.6244111740683
28.0,19.6126535747654,47.66925593878269,425.8195924166953
28.5,20.203539251553533,46.44803482686064,422.99093139399844
29.0,19.841402316040057,47.999970264466995,426.3133947282312
29.5,20.715577978004006,47.31767835523194,424.4503775627287
