time_min,temp_C,humidity_%,co2_ppm
0.0,19.98440863317279,47.878335639623,422.2675816593109
0.5,19.561599859438687,46.577611350208024,424.495852904302
1.0,19.56955283349003,47.58330189536456,423.9250040713549
1.5,19.843840044620467,47.928694800189525,426.1799777405104
2.0,20.127826534558753,47.31769727619946,424.3355285017882
2.5,19.426169041598882,47.788782600940756,424.01940933580266
3.0,19.69639324088652,47.89750378560549,426.4514716422162
3.5,20.200842135759473,46.125092768164365,424.05289732458067
4.0,19.936674844124745,47.736222532293425,425.0358544228481
4.5,20.167462565063857,47.20418197132645,425.6879422550407
5.0,20.70337905147564,46.8711057366693,422.47538945007744
5.5,19.521331913667737,46.72190851763451,420.74995540643164
6.0,19.773382678530112,47.11950995515199,421.9771946071585
6.5,20.519254442152953,47.99590157518148,426.95484954500284
7.0,19.881683412591304,48.48982023510134,425.03382474633673
7.5,19.836571553956457,47.84629132295978,423.1823133928938
8.0,20.034115306547992,48.468369771838184,424.1724296523238
8.5,20.042799845662408,47.64107528155246,425.9649347491014
9.0,20.058038229480097,48.066554900438796,422.41192677945253
9.5,20.038408235998475,48.022816126766955,422.95798643384563
10.0,20.00698831349683,46.5912598994135,423.06450555622143
10.5,19.97256507765427,47.04282761759202,425.21822664437997
11.0,20.11597111439202,47.0114582455749,424.66604069847403
11.5,19.638962994669832,47.87372230422397,424.21048484708405
12.0,20.345152274302876,47.79792375216479,425.15724200812303
12.5,20.5092778344134,46.65141823718854,423.6007449980044
13.0,19.89931808688584,47.59654305422014,427.28444613406407
13.5,20.196335723397294,47.38829850447534,423.9103952942453
14.0,19.995203373191057,47.0244793589602,423.9152364826349
14.5,20.14792958291735,47.88719335207476,420.8328852977408
15.0,19.811994362479663,46.9314069842827,427.0551512842008
15.5,19.677738595654905,46.8806553053737,422.8251584730453
16.0,19.858928036356826,47.42102448632242,425.9347096435045
16.5,20.18716101212728,47.25283181260516,422.32674974357013
17.0,20.226689245089116,48.23928937668903,424.3493239974662
17.5,20.02662416154671,47.93236685840397,427.3923188209806
18.0,19.89584684466819,47.96764804933385,582.2234877830164
18.5,19.401108322436777,47.00378590939583,581.0703296023183
19.0,20.25268361775223,46.78971896142516,576.1757258786555
19.5,19.59960340964684,46.57149790304824,578.9283295737308
20.0,19.705109485289185,47.63723799200488,581.8307635312038
20.5,20.10082712302144,47.39308977984415,420.2761220964567
21.0,20.024493031113597,47.69854482142763,423.8487608828124
21.5,19.942861287467014,47.484543833832156,425.0228947342874
22.0,19.985646426806444,47.66521697351662,425.9185976568083
22.5,19.3390592424722,47.152270755227356,424.644921517432
23.0,20.293432886204062,47.87244744147258,423.01177500370136
23.5,20.116612487864835,47.7269762738162,426.48403697527976
24.0,19.99166235829907,47.46492078938522,423.64771581378125
24.5,20.182154187003725,47.330259323335184,427.01860284656243
25.0,19.828908261596414,47.48448747864998,426.4651072065887
25.5,19.47846041252075,47.48011509450272,420.81335408735004
26.0,20.476807371378428,47.9557116478355,421.87667380332675
26.5,20.173415307944744,47.73338030064906,426.73077004229197
27.0,20.327415508321113,48.14368023944439,424.9043496681818
27.5,20.668712402279358,48.29921768334818,424.9904798997104
28.0,19.915383703714042,47.19167950099603,428.5680219717285
28.5,20.49337999225051,47.45186406665906,424.8418653497694
29.0,20.222075307696603,47.73211030823522,425.2330026331692
29.5,19.940195069700124,47.62205532692581,423.5001722291284
