time_min,temp_C,humidity_%,co2_ppm
0.0,19.593725581743204,47.29839580391925,422.6819097495538
0.5,19.81251794891286,47.259864286142374,420.5589762635976
1.0,20.44396210446089,47.33989382915232,422.42897121550897
1.5,20.39210397265759,46.927989733581256,420.1844740448445
2.0,19.92062123486669,47.30324223802394,423.9951691339352
2.5,19.88002976531746,46.965165393483915,421.89562825821923
3.0,20.256731213196204,47.84518650085172,425.1999458894203
3.5,19.83118962400069,48.16321493197365,424.7487557463125
4.0,20.286166904523817,48.196357368424266,422.8784306272869
4.5,19.823644951745976,47.40695584177835,425.53013249518705
5.0,19.892747618737904,47.32595345287841,424.1081959235505
5.5,19.828304482011472,48.359262896757755,425.66664461412483
6.0,20.08354191411783,47.62859926153706,423.76375986558867
6.5,18.937773080861835,46.570638359672095,424.52313781390677
7.0,19.971438969679323,47.62086003747176,429.8023031699429
7.5,20.30313505558804,48.389448909409644,425.30894009679133
8.0,20.148667831107694,47.84959674009472,427.0039829215267
8.5,20.116586391145173,47.43700011021066,425.3374516923301
9.0,19.974699710183355,48.41660958424658,422.14525604884926
9.5,20.365423582452365,48.21430095571633,424.9093970398104
10.0,19.48396233749055,48.16704780680601,423.7614916179078
10.5,19.930977031193276,47.66652879335752,424.6905652296148
11.0,19.539342101148343,47.274128892131145,423.373850287723
11.5,19.429067570687117,48.06290193874068,420.65870383357515
12.0,19.74151448490672,47.81686407927433,424.27696973958393
12.5,20.105729102800236,47.786805312356734,421.1102970572007
13.0,20.004572940864815,47.35973782431435,426.24317305635543
13.5,20.232291181713475,47.58490510515703,429.2989555937719
14.0,19.976342225851177,47.700960193260606,425.31330363143786
14.5,19.883118033364564,47.914193999078975,427.1640129480044
15.0,20.436774210133834,46.98352448558169,426.2649608042638
15.5,20.37168057005181,47.918796085317204,421.93423743976905
16.0,20.117475702157876,48.042193442289715,424.3442591967559
16.5,19.82465445051879,47.71571326298243,425.12894937954184
17.0,19.733571921048053,47.2117229593202,425.2427597904452
17.5,20.07327584208416,47.69260848194714,423.83888109724154
18.0,19.84808562881376,48.24238944055682,424.5436341860804
18.5,19.813560954021423,47.77327807348708,429.1873493694375
19.0,19.973946813222266,48.55035934658901,424.4105208729437
19.5,20.539936977929646,47.49506265040292,425.37317045424953
20.0,19.698548360697835,48.3511524203425,426.09372068926064
20.5,19.811784860784098,46.54605529495022,424.30937728925755
21.0,20.31850833177746,47.86523131866436,426.0314000893502
21.5,20.49276484923138,47.29493139866427,428.75057226646646
22.0,20.261436248266318,46.849411634700935,425.6412563337452
22.5,20.30480945988271,48.15606297310268,426.29120932249293
23.0,20.09610971301559,46.78660581008726,425.58145810946553
23.5,19.535264530869732,45.88038899957849,432.3177940738258
24.0,19.91778708126396,46.29951707274117,425.86738335147936
24.5,20.20335226461571,47.95478747643896,425.1534968477042
25.0,19.792098350630305,47.389492833855385,424.59722435887676
25.5,19.46706786619669,47.13409784685482,428.6580697193685
26.0,20.256991500896575,47.47890412064329,427.7319433718362
26.5,19.751317410548285,47.26469910984775,427.4075881087068
27.0,19.71078287244716,47.27933229840578,428.1243399278264
27.5,19.752771893026814,47.604968719194346,422.80873957141944
28.0,20.08887743237723,46.83240140035401,429.38210279157767
28.5,19.90238101111408,47.064846369131324,424.7911364211577
29.0,19.41016117726473,47.46183971916121,427.37042226421426
29.5,19.723792539414386,47.296053631182744,428.4072891695529
